notification_id,job_name,exam_name,department,organization,qualification,age,salary,pay_level,vacancies,state,location,category,application_start,application_end,exam_date,result_date,official_website,official_pdf,apply_link,selection_process,application_fee,status,verification_status,verification_source,verification_timestamp,confidence,priority,notes,tags,first_seen,last_checked,days_left,stage
04483f7bba5b,ISRO LPSC/01/2023: Recruitment to the post of Technical Assistant.,,"Liquid Propulsion Systems Centre (LPSC) , Bengaluru",ISRO,,,,,,All India,"Liquid Propulsion Systems Centre (LPSC) , Bengaluru",Job,2023-05-16,2023-05-30,,,https://www.isro.gov.in/ViewAllOpportunities.html,,https://www.isro.gov.in/ViewAllOpportunities.html,,,Not Applied,Application Closed,official:isro.gov.in,2026-07-30T09:22:12,0.85,Low,Advertisement LPSC/01/2023,"isro,space,central",2026-07-09T19:38:00,2026-07-30T09:22:13,-1157,Expired
a9925fb49174,ISRO NRSC/RMT/02/2023: Recruitment of Graduate and Technician Apprentices,,National Remote Sensing Centre (NRSC),ISRO,,,,,,All India,National Remote Sensing Centre (NRSC),Apprenticeship,2023-05-13,2023-06-02,,,https://www.isro.gov.in/ViewAllOpportunities.html,,https://www.isro.gov.in/ViewAllOpportunities.html,,,Not Applied,Application Closed,official:isro.gov.in,2026-07-30T09:22:12,0.85,Low,Advertisement NRSC/RMT/02/2023,"isro,space,central",2026-07-09T19:38:00,2026-07-30T09:22:13,-1154,Expired
c88a3a7915f3,"ISRO SDSC SHAR/RMT/02/2023: Recruitment to the posts of Technical Assistant, Scientific Assistant, Library Assistant ‘A’, Technician ‘B’ and Draughtsman ‘B’",,"SatishDhawan Space Centre (SDSC) SHAR , Sriharikota",ISRO,,,,,,All India,"SatishDhawan Space Centre (SDSC) SHAR , Sriharikota",Job,,2023-05-16,,,https://www.isro.gov.in/ViewAllOpportunities.html,,https://www.isro.gov.in/ViewAllOpportunities.html,,,Not Applied,Application Closed,official:isro.gov.in,2026-07-30T09:22:12,0.85,Low,Advertisement SDSC SHAR/RMT/02/2023,"isro,space,central",2026-07-09T19:38:00,2026-07-30T09:22:13,-1171,Expired
f542551ab771,ISRO ISRO:ICRB:01(CEPO):2023: Recruitment for the post of Scientists/Engineers 'SC'(CEPO).,,Centralised Recruitment (ICRB),ISRO,,,,,,All India,Centralised Recruitment (ICRB),Job,2023-05-04,2023-05-24,,,https://www.isro.gov.in/ViewAllOpportunities.html,,https://www.isro.gov.in/ViewAllOpportunities.html,,,Not Applied,Application Closed,official:isro.gov.in,2026-07-30T09:22:12,0.85,Low,Advertisement ISRO:ICRB:01(CEPO):2023,"isro,space,central",2026-07-09T19:38:00,2026-07-30T09:22:13,-1163,Expired
067b94e61898,"ISRO VSSC-324 dated 29.04.2023: Recruitment for the posts of Technician B, Draughtsman B & Radiographer A.",,"Vikram Sarabhai Space Centre (VSSC),Thiruvananthapuram",ISRO,,,,,,All India,"Vikram Sarabhai Space Centre (VSSC),Thiruvananthapuram",Job,2023-05-05,2023-05-18,,,https://www.isro.gov.in/ViewAllOpportunities.html,,https://www.isro.gov.in/ViewAllOpportunities.html,,,Not Applied,Application Closed,official:isro.gov.in,2026-07-30T09:22:12,0.85,Low,Advertisement VSSC-324 dated 29.04.2023,"isro,space,central",2026-07-09T19:38:00,2026-07-30T09:22:13,-1169,Expired
07196ca2a434,"ISRO VSSC-323 dated 29.04.2023: Recruitment for the posts of Technical Assistant , Scientific Assistant, Library Assistant A.",,"Vikram Sarabhai Space Centre (VSSC),Thiruvananthapuram",ISRO,,,,,,All India,"Vikram Sarabhai Space Centre (VSSC),Thiruvananthapuram",Job,2023-05-02,2023-05-16,,,https://www.isro.gov.in/ViewAllOpportunities.html,,https://www.isro.gov.in/ViewAllOpportunities.html,,,Not Applied,Application Closed,official:isro.gov.in,2026-07-30T09:22:12,0.85,Low,Advertisement VSSC-323 dated 29.04.2023,"isro,space,central",2026-07-09T19:38:00,2026-07-30T09:22:13,-1171,Expired
b563a333eea7,"ISRO IPRC/RMT/2023/01: Recruitment for the posts of Technical Assistant ,Technician 'B',Draughtsman 'B',Heavy Vechicle Driver 'A', Light Vechicle Driver 'A' and Fireman 'A'.",,"ISRO Propulsion Complex, Mahendragiri",ISRO,,,,,,All India,"ISRO Propulsion Complex, Mahendragiri",Job,,,,,https://www.isro.gov.in/ViewAllOpportunities.html,,https://www.isro.gov.in/ViewAllOpportunities.html,,,Not Applied,Verified with Official Website,official:isro.gov.in,2026-07-30T09:22:12,0.85,Low,Advertisement IPRC/RMT/2023/01,"isro,space,central",2026-07-09T19:38:00,2026-07-30T09:22:13,,New
a61e04f3f5c6,"ISRO NRSC-RMT-1-2023: Recruitment of Temporary Research Personnel i.e, JRF, RS, RA, PS-I and PA-I",,National Remote Sensing Centre (NRSC),ISRO,,,,,,All India,National Remote Sensing Centre (NRSC),Job,,,,,https://www.isro.gov.in/ViewAllOpportunities.html,,https://www.isro.gov.in/ViewAllOpportunities.html,,,Not Applied,Verified with Official Website,official:isro.gov.in,2026-07-30T09:22:12,0.85,Low,Advertisement NRSC-RMT-1-2023,"isro,space,central",2026-07-09T19:38:00,2026-07-30T09:22:13,,New
469c9703b3df,ISRO VSSC-322 DATED 31.12.2022: ASSISTANT (RAJBHASHA),,"Vikram Sarabhai Space Centre (VSSC),Thiruvananthapuram",ISRO,,,,,,All India,"Vikram Sarabhai Space Centre (VSSC),Thiruvananthapuram",Job,,,,,https://www.isro.gov.in/ViewAllOpportunities.html,,https://www.isro.gov.in/ViewAllOpportunities.html,,,Not Applied,Verified with Official Website,official:isro.gov.in,2026-07-30T09:22:12,0.85,Low,Advertisement VSSC-322 DATED 31.12.2022,"isro,space,central",2026-07-09T19:38:00,2026-07-30T09:22:13,,New
27140d4c6bde,ISRO ISROHQ/APP/2022-23: Recruitment to the post of Graduate and Technician Apprentices,,ISRO Headquarters (ISRO HQ),ISRO,,,,,,All India,Bengaluru,Apprenticeship,,,,,https://www.isro.gov.in/ViewAllOpportunities.html,,https://www.isro.gov.in/ViewAllOpportunities.html,,,Not Applied,Verified with Official Website,official:isro.gov.in,2026-07-30T09:22:12,0.85,Low,Advertisement ISROHQ/APP/2022-23,"isro,space,central,bengaluru",2026-07-09T19:38:00,2026-07-30T09:22:13,,New
2d94a5005698,"ISRO SAC:01:2022: Recruitment to the post of Junior Research Fellows (JRFs) ,Research Associates (RAs) and Project Associate -1 (PA-1)",,Space Applications Centre (SAC),ISRO,,,,,,All India,Space Applications Centre (SAC),Job,,,,,https://www.isro.gov.in/ViewAllOpportunities.html,,https://www.isro.gov.in/ViewAllOpportunities.html,,,Not Applied,Verified with Official Website,official:isro.gov.in,2026-07-30T09:22:12,0.85,Low,Advertisement SAC:01:2022,"isro,space,central",2026-07-09T19:38:00,2026-07-30T09:22:13,,New
91b7bc700a69,ISRO ISRO:ICRB:02(A-JPA):2022: Recruitment to the post of Assistants/Upper Division Clerk and Junior Personal Assistant/Stenographer,,Centralised Recruitment (ICRB),ISRO,,,,,,All India,Centralised Recruitment (ICRB),Job,,,,,https://www.isro.gov.in/ViewAllOpportunities.html,,https://www.isro.gov.in/ViewAllOpportunities.html,,,Not Applied,Verified with Official Website,official:isro.gov.in,2026-07-30T09:22:12,0.85,Low,Advertisement ISRO:ICRB:02(A-JPA):2022,"isro,space,central",2026-07-09T19:38:00,2026-07-30T09:22:13,,New
a5a2b51b231f,ISRO ISRO HQ:RMT:01:2022: Recruitment to the post of Assistant (Rajbhasha),,ISRO Headquarters (ISRO HQ),ISRO,,,,,,All India,Bengaluru,Job,,,,,https://www.isro.gov.in/ViewAllOpportunities.html,,https://www.isro.gov.in/ViewAllOpportunities.html,,,Not Applied,Verified with Official Website,official:isro.gov.in,2026-07-30T09:22:12,0.85,Low,Advertisement ISRO HQ:RMT:01:2022,"isro,space,central,bengaluru",2026-07-09T19:38:00,2026-07-30T09:22:13,,New
5160de3d49db,ISRO ISRO:ICRB:01(1)(EMC):2022: Recruitment to the post of Sci/Engr 'SC' on the basis of GATE Score,,Centralised Recruitment (ICRB),ISRO,,,,,,All India,Centralised Recruitment (ICRB),Job,,,,,https://www.isro.gov.in/ViewAllOpportunities.html,,https://www.isro.gov.in/ViewAllOpportunities.html,,,Not Applied,Verified with Official Website,official:isro.gov.in,2026-07-30T09:22:12,0.85,Low,Advertisement ISRO:ICRB:01(1)(EMC):2022,"isro,space,central",2026-07-09T19:38:00,2026-07-30T09:22:13,,New
e447d2d2f86b,ISRO NESAC/RMT-TEMP/02/2022: Research Scientist & Junior Research Fellow,,"North Eastern-Space Applications Centre (NE-SAC) , Meghalaya",ISRO,,,,,,All India,"North Eastern-Space Applications Centre (NE-SAC) , Meghalaya",Job,2022-11-14,2022-11-30,,,https://www.isro.gov.in/ViewAllOpportunities.html,,https://www.isro.gov.in/ViewAllOpportunities.html,,,Not Applied,Application Closed,official:isro.gov.in,2026-07-30T09:22:12,0.85,Low,Advertisement NESAC/RMT-TEMP/02/2022,"isro,space,central",2026-07-09T19:38:00,2026-07-30T09:22:13,-1338,Expired
661c5b133106,ISRO 09(1)/2022: Recruitment of Assistants and Junior Personal Assistants,,"Physical Research Laboratory (PRL) , Ahmedabad",ISRO,,,,,,All India,"Physical Research Laboratory (PRL) , Ahmedabad",Job,2022-09-26,2022-10-15,,,https://www.isro.gov.in/ViewAllOpportunities.html,,https://www.isro.gov.in/ViewAllOpportunities.html,,,Not Applied,Application Closed,official:isro.gov.in,2026-07-30T09:22:12,0.85,Low,Advertisement 09(1)/2022,"isro,space,central",2026-07-09T19:38:00,2026-07-30T09:22:13,-1384,Expired
57ba3a50d373,ISRO ISRO:ICRB:01(Officer):2021: Recruitment to the Post of Officers in Administrative Areas,,Centralised Recruitment (ICRB),ISRO,,,,,,All India,Centralised Recruitment (ICRB),Job,,,,,https://www.isro.gov.in/ViewAllOpportunities.html,,https://www.isro.gov.in/ViewAllOpportunities.html,,,Not Applied,Verified with Official Website,official:isro.gov.in,2026-07-30T09:22:12,0.85,Low,Advertisement ISRO:ICRB:01(Officer):2021,"isro,space,central",2026-07-09T19:38:00,2026-07-30T09:22:13,,New
9acc5fa04c57,"ISRO ISRO:ICRB:03:2019: Recruitment to the post of Scientist/Engineer 'SC' (Electronics, Mechanical and Computer Science)",,Centralised Recruitment (ICRB),ISRO,,,,,,All India,Centralised Recruitment (ICRB),Job,,,,,https://www.isro.gov.in/ViewAllOpportunities.html,,https://www.isro.gov.in/ViewAllOpportunities.html,,,Not Applied,Verified with Official Website,official:isro.gov.in,2026-07-30T09:22:12,0.85,Low,Advertisement ISRO:ICRB:03:2019,"isro,space,central",2026-07-09T19:38:00,2026-07-30T09:22:13,,New
5c5e4d5100be,"ISRO E.28011/1/2015-V(VIII) (Vol.II): Recruitment of Director Indian Institute of Space Science and Technology (IIST), Thiruvananthapuram",,"Indian Institute of Space Science and Technology (IIST) , Thiruvananthapuram",ISRO,,,,,,All India,"Indian Institute of Space Science and Technology (IIST) , Thiruvananthapuram",Job,,2022-08-05,,,https://www.isro.gov.in/ViewAllOpportunities.html,,https://www.isro.gov.in/ViewAllOpportunities.html,,,Not Applied,Application Closed,official:isro.gov.in,2026-07-30T09:22:12,0.85,Low,Advertisement E.28011/1/2015-V(VIII) (Vol.II),"isro,space,central",2026-07-09T19:38:00,2026-07-30T09:22:13,-1455,Expired
86e6d2078291,"ISRO No.E.28011/1/2015-V(VIII) (Vol.II): Recruitment of Director Indian Institute of Space Science and Technology (IIST), Thiruvananthapuram",,Department of Space (DOS),ISRO,,,,,,All India,Department of Space (DOS),Job,,,,,https://www.isro.gov.in/ViewAllOpportunities.html,,https://www.isro.gov.in/ViewAllOpportunities.html,,,Not Applied,Verified with Official Website,official:isro.gov.in,2026-07-30T09:22:12,0.85,Low,Advertisement No.E.28011/1/2015-V(VIII) (Vol.II),"isro,space,central",2026-07-09T19:38:00,2026-07-30T09:22:13,,New
49a6e128d608,"ISRO B.27011/13/2012-VIII(Vol.III): Recruitment of Director Semi Conductor Laboratory (SCL), Chandigarh",,Department of Space (DOS),ISRO,,,,,,All India,Department of Space (DOS),Job,,2021-05-08,,,https://www.isro.gov.in/ViewAllOpportunities.html,,https://www.isro.gov.in/ViewAllOpportunities.html,,,Not Applied,Application Closed,official:isro.gov.in,2026-07-30T09:22:12,0.85,Low,Advertisement B.27011/13/2012-VIII(Vol.III),"isro,space,central",2026-07-09T19:38:00,2026-07-30T09:22:13,-1909,Expired
b0d59286db4e,"ISRO A.13011/1/2014-1: Recruitment to the post of Chief Controller, Vikram Sarabhai Space Centre (VSSC), Thiruvananthapuram",,Department of Space (DOS),ISRO,,,,,,All India,Department of Space (DOS),Job,,,,,https://www.isro.gov.in/ViewAllOpportunities.html,,https://www.isro.gov.in/ViewAllOpportunities.html,,,Not Applied,Verified with Official Website,official:isro.gov.in,2026-07-30T09:22:12,0.85,Low,Advertisement A.13011/1/2014-1,"isro,space,central",2026-07-09T19:38:00,2026-07-30T09:22:13,,New
c04af3420d01,"ISRO B.28011/1/2015-V/I(Vol.l): Recruitment of Director Indian Institute of Space Science and Technology (IIST), Thiruvananthapuram",,Department of Space (DOS),ISRO,,,,,,All India,Department of Space (DOS),Job,,,,,https://www.isro.gov.in/ViewAllOpportunities.html,,https://www.isro.gov.in/ViewAllOpportunities.html,,,Not Applied,Verified with Official Website,official:isro.gov.in,2026-07-30T09:22:12,0.85,Low,Advertisement B.28011/1/2015-V/I(Vol.l),"isro,space,central",2026-07-09T19:38:00,2026-07-30T09:22:13,,New
846a1abfd779,ISRO IN-SPACe:01:2022: Lateral Recruitment of Deputy/Assistant Director & Sr/Law Officer on Contract/Deputation basis,,Indian National Space Promotion and Authorisation Centre (IN-SPACe),ISRO,,,,,,All India,Indian National Space Promotion and Authorisation Centre (IN-SPACe),Job,2022-05-13,2022-05-31,,,https://www.isro.gov.in/ViewAllOpportunities.html,,https://www.isro.gov.in/ViewAllOpportunities.html,,,Not Applied,Application Closed,official:isro.gov.in,2026-07-30T09:22:12,0.85,Low,Advertisement IN-SPACe:01:2022,"isro,space,central",2026-07-09T19:38:00,2026-07-30T09:22:13,-1521,Expired
0832e070b04e,ISRO HSFC/02/RMT/2021: RECRUITMENT OF JUNIOR TRANSLATION OFFICER,,Human Space Flight Centre (HSFC),ISRO,,,,,,All India,Human Space Flight Centre (HSFC),Job,,,,,https://www.isro.gov.in/ViewAllOpportunities.html,,https://www.isro.gov.in/ViewAllOpportunities.html,,,Not Applied,Verified with Official Website,official:isro.gov.in,2026-07-30T09:22:12,0.85,Low,Advertisement HSFC/02/RMT/2021,"isro,space,central",2026-07-09T19:38:00,2026-07-30T09:22:13,,New
dc447cd2531c,ISRO HSFC/01/RMT/2019: RECRUITMENT OF TECHNICIAN-B / DRAUGHTSMAN-B / TECHNICAL ASSISTANT,,Human Space Flight Centre (HSFC),ISRO,,,,,,All India,Human Space Flight Centre (HSFC),Job,,,,,https://www.isro.gov.in/ViewAllOpportunities.html,,https://www.isro.gov.in/ViewAllOpportunities.html,,,Not Applied,Verified with Official Website,official:isro.gov.in,2026-07-30T09:22:12,0.85,Low,Advertisement HSFC/01/RMT/2019,"isro,space,central",2026-07-09T19:38:00,2026-07-30T09:22:13,,New
37c79aae4c5a,ISRO URSC:01:2020: RECRUITMENT OF TECHNICIAN-B / DRAUGHTSMAN-B / TECHNICAL ASSISTANT/ SCIENTIFIC ASSISTANT /LIBRARY ASSISTANT/ HINDI TYPIST/ CATERING ATTENDANT-‘A’/ COOK/ FIREMAN-‘,,"U R Rao Satellite Centre (URSC) , Bengaluru",ISRO,,,,,,All India,Bengaluru,Job,,,,,https://www.isro.gov.in/ViewAllOpportunities.html,,https://www.isro.gov.in/ViewAllOpportunities.html,,,Not Applied,Verified with Official Website,official:isro.gov.in,2026-07-30T09:22:12,0.85,Low,Advertisement URSC:01:2020,"isro,space,central,bengaluru",2026-07-09T19:38:00,2026-07-30T09:22:13,,New
06031f7f400f,ISRO URSC: 01 :2021: Inviting online applications for Junior Research Fellow (JRF) and Research Associate (RA),,"U R Rao Satellite Centre (URSC) , Bengaluru",ISRO,,,,,,All India,Bengaluru,Job,,,,,https://www.isro.gov.in/ViewAllOpportunities.html,,https://www.isro.gov.in/ViewAllOpportunities.html,,,Not Applied,Verified with Official Website,official:isro.gov.in,2026-07-30T09:22:12,0.85,Low,Advertisement URSC: 01 :2021,"isro,space,central,bengaluru",2026-07-09T19:38:00,2026-07-30T09:22:13,,New
6923e12d41c2,ISRO LPSC/02/2021: Recruitment to various Administrative posts at LPSC Valiamala/Bengaluru,,"Liquid Propulsion Systems Centre (LPSC) , Bengaluru",ISRO,,,,,,All India,"Liquid Propulsion Systems Centre (LPSC) , Bengaluru",Job,,,,,https://www.isro.gov.in/ViewAllOpportunities.html,,https://www.isro.gov.in/ViewAllOpportunities.html,,,Not Applied,Verified with Official Website,official:isro.gov.in,2026-07-30T09:22:12,0.85,Low,Advertisement LPSC/02/2021,"isro,space,central",2026-07-09T19:38:00,2026-07-30T09:22:13,,New
b4597beaee47,ISRO LPSC/01/2021: Recruitment of Scientific Assistant and Junior Translation Officer,,"Liquid Propulsion Systems Centre (LPSC) , Bengaluru",ISRO,,,,,,All India,"Liquid Propulsion Systems Centre (LPSC) , Bengaluru",Job,,,,,https://www.isro.gov.in/ViewAllOpportunities.html,,https://www.isro.gov.in/ViewAllOpportunities.html,,,Not Applied,Verified with Official Website,official:isro.gov.in,2026-07-30T09:22:12,0.85,Low,Advertisement LPSC/01/2021,"isro,space,central",2026-07-09T19:38:00,2026-07-30T09:22:13,,New
68f70c89b2da,"ISRO NRSC-RMT-1-2022: Recruitment of Temporary Research Personnel i.e, JRF, RS, RA",,"National Remote Sensing Centre (NRSC) , Hyderabad",ISRO,,,,,,All India,"National Remote Sensing Centre (NRSC) , Hyderabad",Job,,2022-05-08,,,https://www.isro.gov.in/ViewAllOpportunities.html,,https://www.isro.gov.in/ViewAllOpportunities.html,,,Not Applied,Application Closed,official:isro.gov.in,2026-07-30T09:22:12,0.85,Low,Advertisement NRSC-RMT-1-2022,"isro,space,central",2026-07-09T19:38:00,2026-07-30T09:22:13,-1544,Expired
7008451b6823,ISRO NESAC/RMT-TEMP/01/2021: Research Scientist [Level -10],,"North Eastern-Space Applications Centre (NE-SAC) , Shillong",ISRO,,,,,,All India,"North Eastern-Space Applications Centre (NE-SAC) , Shillong",Job,,,,,https://www.isro.gov.in/ViewAllOpportunities.html,,https://www.isro.gov.in/ViewAllOpportunities.html,,,Not Applied,Verified with Official Website,official:isro.gov.in,2026-07-30T09:22:12,0.85,Low,Advertisement NESAC/RMT-TEMP/01/2021,"isro,space,central",2026-07-09T19:38:00,2026-07-30T09:22:13,,New
933d12e64467,"ISRO SDSC SHAR/RMT/01/2020: Recruitment for the post of Nurse 'B',Lab Technician 'A' and Fireman 'A'",,"SatishDhawan Space Centre (SDSC) SHAR , Sriharikota",ISRO,,,,,,All India,"SatishDhawan Space Centre (SDSC) SHAR , Sriharikota",Job,,,,,https://www.isro.gov.in/ViewAllOpportunities.html,,https://www.isro.gov.in/ViewAllOpportunities.html,,,Not Applied,Verified with Official Website,official:isro.gov.in,2026-07-30T09:22:12,0.85,Low,Advertisement SDSC SHAR/RMT/01/2020,"isro,space,central",2026-07-09T19:38:00,2026-07-30T09:22:13,,New
9e2df8658bc1,"ISRO SAC:02:2020: Recruitment for the Posts of Scientist Engineer-SD, Sci/Engr-SC, Technical Assistants, Technicians & Draughtsman",,"Space Applications Centre (SAC) ,Ahmedabad",ISRO,,,,,,All India,"Space Applications Centre (SAC) ,Ahmedabad",Job,,,,,https://www.isro.gov.in/ViewAllOpportunities.html,,https://www.isro.gov.in/ViewAllOpportunities.html,,,Not Applied,Verified with Official Website,official:isro.gov.in,2026-07-30T09:22:12,0.85,Low,Advertisement SAC:02:2020,"isro,space,central",2026-07-09T19:38:00,2026-07-30T09:22:13,,New
6cdcca5431ba,ISRO VSSC-320 Dated 25.07.2022: JUNIOR RESEARCH FELLOW (JRF),,"Vikram Sarabhai Space Centre (VSSC),Thiruvananthapuram",ISRO,,,,,,All India,"Vikram Sarabhai Space Centre (VSSC),Thiruvananthapuram",Job,,,,,https://www.isro.gov.in/ViewAllOpportunities.html,,https://www.isro.gov.in/ViewAllOpportunities.html,,,Not Applied,Verified with Official Website,official:isro.gov.in,2026-07-30T09:22:12,0.85,Low,Advertisement VSSC-320 Dated 25.07.2022,"isro,space,central",2026-07-09T19:38:00,2026-07-30T09:22:13,,New
331871284cde,Government Notification No.LAW-LAC/35/2026 dated 02.07.2026 appointing 19 candidates as Civil Judges,,Karnataka Judiciary,High Court of Karnataka,,,,,,Karnataka,Bengaluru,Job,,,,,https://judiciary.karnataka.gov.in/,https://judiciary.karnataka.gov.in/common_folder/notification//Civil Judges - 2026- Batch -II.pdf,https://judiciary.karnataka.gov.in/common_folder/notification//Civil Judges - 2026- Batch -II.pdf,,,Not Applied,Verified with Official PDF,official:judiciary.karnataka.gov.in,2026-07-28T20:41:27,0.95,Low,,"karnataka,high court,state",2026-07-09T19:38:00,2026-07-30T09:22:13,,New
b1a5aa288fa4,Revised Notification No. HCRB 8/2025 (Group - D - RPC) and HCRB 9/2025 (Group - D - KKR) dated 02nd July 2026 to the various posts of Group - D,,Karnataka Judiciary,High Court of Karnataka,,,,,,Karnataka,Bengaluru,Job,,,,,https://judiciary.karnataka.gov.in/,,https://judiciary.karnataka.gov.in/recsubnotify.php?p=1242&stateNM=,,,Not Applied,Verified with Official Website,official:judiciary.karnataka.gov.in,2026-07-28T20:41:27,0.85,Low,,"karnataka,high court,state",2026-07-09T19:38:00,2026-07-30T09:22:13,,New
